method,split,seed,episodes,success,fixture_correct,parameter_error,force_violation,damage,repeated_failure,path_efficiency,energy,calibration_brier,tail_risk
prototype_system_id,adhesive_tether_fixture,4,14,0.78571,1.00000,0.25000,0.00000,0.07143,0.21429,0.58500,1.80346,0.20950,0.21429
prototype_system_id,adhesive_tether_fixture,5,14,0.85714,0.92857,0.29071,0.00000,0.07143,0.14286,0.63379,1.78755,0.11129,0.14286
prototype_system_id,adhesive_tether_fixture,6,14,0.71429,1.00000,0.25000,0.00000,0.07143,0.28571,0.53214,1.83093,0.20707,0.28571
prototype_system_id,adhesive_tether_fixture,7,14,0.71429,1.00000,0.25000,0.07143,0.00000,0.28571,0.54071,1.90533,0.20161,0.28571
prototype_system_id,combined_fixture_stress,0,14,0.57143,1.00000,0.25000,0.00000,0.00000,0.42857,0.47786,1.94843,0.25512,0.42857
prototype_system_id,combined_fixture_stress,1,14,0.92857,1.00000,0.25000,0.00000,0.07143,0.07143,0.71643,1.82037,0.16766,0.07143
prototype_system_id,combined_fixture_stress,2,14,0.78571,1.00000,0.25000,0.00000,0.00000,0.21429,0.62786,1.87756,0.18363,0.21429
prototype_system_id,combined_fixture_stress,3,14,0.64286,0.92857,0.29071,0.14286,0.14286,0.35714,0.50964,2.02709,0.21325,0.35714
prototype_system_id,combined_fixture_stress,4,14,0.85714,1.00000,0.25000,0.07143,0.07143,0.14286,0.67214,1.89159,0.17656,0.14286
prototype_system_id,combined_fixture_stress,5,14,0.71429,0.92857,0.29071,0.14286,0.00000,0.28571,0.57950,1.98686,0.15312,0.28571
prototype_system_id,combined_fixture_stress,6,14,0.64286,0.92857,0.29071,0.14286,0.14286,0.35714,0.50964,2.05418,0.19651,0.35714
prototype_system_id,combined_fixture_stress,7,14,0.85714,1.00000,0.25000,0.07143,0.07143,0.14286,0.67214,1.93237,0.17890,0.14286
prototype_system_id,hidden_clamp_hinge,0,14,0.92857,1.00000,0.25000,0.07143,0.00000,0.07143,0.75071,1.82647,0.13290,0.07143
prototype_system_id,hidden_clamp_hinge,1,14,0.57143,1.00000,0.25000,0.07143,0.07143,0.42857,0.52929,1.87329,0.22460,0.42857
prototype_system_id,hidden_clamp_hinge,2,14,0.85714,1.00000,0.25000,0.07143,0.07143,0.14286,0.70643,1.81938,0.12728,0.14286
prototype_system_id,hidden_clamp_hinge,3,14,0.85714,1.00000,0.25000,0.14286,0.07143,0.14286,0.70643,1.86465,0.13765,0.14286
prototype_system_id,hidden_clamp_hinge,4,14,0.64286,1.00000,0.25000,0.00000,0.07143,0.35714,0.57357,1.82518,0.19718,0.35714
prototype_system_id,hidden_clamp_hinge,5,14,0.92857,1.00000,0.25000,0.07143,0.00000,0.07143,0.75071,1.78904,0.13845,0.07143
prototype_system_id,hidden_clamp_hinge,6,14,0.85714,1.00000,0.25000,0.07143,0.07143,0.14286,0.70643,1.80950,0.15855,0.14286
prototype_system_id,hidden_clamp_hinge,7,14,0.92857,1.00000,0.25000,0.00000,0.14286,0.07143,0.75071,1.73697,0.11036,0.07143
prototype_system_id,nominal_visible_fixture,0,14,0.78571,1.00000,0.25000,0.07143,0.07143,0.21429,0.62786,1.72630,0.18856,0.21429
prototype_system_id,nominal_visible_fixture,1,14,0.64286,1.00000,0.25000,0.14286,0.14286,0.35714,0.53929,1.76791,0.23720,0.35714
prototype_system_id,nominal_visible_fixture,2,14,0.92857,1.00000,0.25000,0.00000,0.00000,0.07143,0.69929,1.63353,0.11540,0.07143
prototype_system_id,nominal_visible_fixture,3,14,0.85714,1.00000,0.25000,0.00000,0.00000,0.14286,0.67214,1.60917,0.13268,0.14286
prototype_system_id,nominal_visible_fixture,4,14,0.78571,1.00000,0.25000,0.07143,0.07143,0.21429,0.62786,1.71876,0.17357,0.21429
prototype_system_id,nominal_visible_fixture,5,14,0.57143,1.00000,0.25000,0.07143,0.00000,0.42857,0.47786,1.73888,0.27975,0.42857
prototype_system_id,nominal_visible_fixture,6,14,0.85714,1.00000,0.25000,0.14286,0.00000,0.14286,0.67214,1.71192,0.13349,0.14286
prototype_system_id,nominal_visible_fixture,7,14,0.92857,1.00000,0.25000,0.07143,0.07143,0.07143,0.71643,1.66190,0.11854,0.07143
prototype_system_id,slot_axis_shift,0,14,0.71429,1.00000,0.25000,0.14286,0.07143,0.28571,0.61786,1.81930,0.20387,0.28571
prototype_system_id,slot_axis_shift,1,14,0.85714,1.00000,0.25000,0.07143,0.14286,0.14286,0.70643,1.76415,0.12689,0.14286
prototype_system_id,slot_axis_shift,2,14,0.92857,1.00000,0.25000,0.14286,0.00000,0.07143,0.75071,1.77953,0.10560,0.07143
prototype_system_id,slot_axis_shift,3,14,0.85714,1.00000,0.25000,0.14286,0.00000,0.14286,0.70643,1.84727,0.14440,0.14286
prototype_system_id,slot_axis_shift,4,14,0.92857,1.00000,0.25000,0.00000,0.07143,0.07143,0.75071,1.66972,0.09513,0.07143
prototype_system_id,slot_axis_shift,5,14,0.57143,1.00000,0.25000,0.00000,0.00000,0.42857,0.52929,1.75625,0.28417,0.42857
prototype_system_id,slot_axis_shift,6,14,0.85714,1.00000,0.25000,0.07143,0.07143,0.14286,0.70643,1.75610,0.12694,0.14286
prototype_system_id,slot_axis_shift,7,14,0.71429,1.00000,0.25000,0.00000,0.00000,0.28571,0.61786,1.75697,0.17372,0.28571
random_forest_probe_classifier,adhesive_tether_fixture,0,14,0.78571,1.00000,0.24377,0.07143,0.14286,0.21429,0.57705,1.87890,0.16399,0.21429
random_forest_probe_classifier,adhesive_tether_fixture,1,14,0.78571,1.00000,0.24142,0.00000,0.07143,0.21429,0.58586,1.81906,0.18922,0.21429
random_forest_probe_classifier,adhesive_tether_fixture,2,14,0.85714,1.00000,0.24408,0.00000,0.00000,0.14286,0.62988,1.82200,0.14111,0.14286
random_forest_probe_classifier,adhesive_tether_fixture,3,14,0.92857,1.00000,0.24252,0.07143,0.00000,0.07143,0.66575,1.82554,0.10511,0.07143
random_forest_probe_classifier,adhesive_tether_fixture,4,14,0.71429,1.00000,0.24470,0.00000,0.00000,0.28571,0.54124,1.81878,0.17349,0.28571
random_forest_probe_classifier,adhesive_tether_fixture,5,14,0.71429,0.92857,0.28374,0.14286,0.00000,0.28571,0.54591,1.91831,0.15326,0.28571
random_forest_probe_classifier,adhesive_tether_fixture,6,14,1.00000,1.00000,0.24356,0.07143,0.14286,0.00000,0.70993,1.81871,0.07269,0.00000
random_forest_probe_classifier,adhesive_tether_fixture,7,14,0.85714,1.00000,0.24218,0.21429,0.00000,0.14286,0.63007,1.97405,0.12537,0.14286
random_forest_probe_classifier,combined_fixture_stress,0,14,0.85714,0.92857,0.28943,0.07143,0.21429,0.14286,0.64249,1.94081,0.11774,0.14286
random_forest_probe_classifier,combined_fixture_stress,1,14,0.78571,1.00000,0.24869,0.07143,0.00000,0.21429,0.62799,1.90133,0.16324,0.21429
random_forest_probe_classifier,combined_fixture_stress,2,14,0.71429,1.00000,0.24914,0.00000,0.14286,0.28571,0.58366,1.89303,0.19542,0.28571
random_forest_probe_classifier,combined_fixture_stress,3,14,0.78571,0.92857,0.29008,0.21429,0.00000,0.21429,0.59813,2.04611,0.14314,0.21429
random_forest_probe_classifier,combined_fixture_stress,4,14,0.78571,1.00000,0.25089,0.00000,0.07143,0.21429,0.62777,1.85712,0.18301,0.21429
random_forest_probe_classifier,combined_fixture_stress,5,14,0.50000,0.78571,0.36957,0.07143,0.14286,0.50000,0.42161,1.99212,0.18867,0.50000
random_forest_probe_classifier,combined_fixture_stress,6,14,0.71429,0.92857,0.28536,0.14286,0.07143,0.28571,0.55432,2.03855,0.18306,0.28571
random_forest_probe_classifier,combined_fixture_stress,7,14,0.92857,1.00000,0.24690,0.14286,0.21429,0.07143,0.71674,1.96676,0.11595,0.07143
random_forest_probe_classifier,hidden_clamp_hinge,0,14,0.85714,1.00000,0.24821,0.07143,0.00000,0.14286,0.70661,1.84190,0.12485,0.14286
random_forest_probe_classifier,hidden_clamp_hinge,1,14,0.92857,0.92857,0.28844,0.00000,0.14286,0.07143,0.73830,1.75014,0.06768,0.07143
random_forest_probe_classifier,hidden_clamp_hinge,2,14,1.00000,1.00000,0.24727,0.07143,0.00000,0.00000,0.79527,1.78828,0.06809,0.00000
random_forest_probe_classifier,hidden_clamp_hinge,3,14,0.78571,1.00000,0.24772,0.00000,0.14286,0.21429,0.66237,1.78007,0.17190,0.21429
random_forest_probe_classifier,hidden_clamp_hinge,4,14,0.85714,1.00000,0.24813,0.14286,0.00000,0.14286,0.70662,1.87862,0.13782,0.14286
random_forest_probe_classifier,hidden_clamp_hinge,5,14,0.92857,1.00000,0.24791,0.07143,0.07143,0.07143,0.75092,1.78896,0.09753,0.07143
random_forest_probe_classifier,hidden_clamp_hinge,6,14,0.78571,1.00000,0.24819,0.07143,0.00000,0.21429,0.66232,1.82493,0.17346,0.21429
random_forest_probe_classifier,hidden_clamp_hinge,7,14,0.78571,1.00000,0.24611,0.00000,0.00000,0.21429,0.66253,1.76783,0.15492,0.21429
random_forest_probe_classifier,nominal_visible_fixture,0,14,0.92857,1.00000,0.24476,0.07143,0.00000,0.07143,0.71695,1.69512,0.09177,0.07143
random_forest_probe_classifier,nominal_visible_fixture,1,14,0.92857,1.00000,0.24409,0.07143,0.00000,0.07143,0.71702,1.65570,0.09747,0.07143
random_forest_probe_classifier,nominal_visible_fixture,2,14,0.85714,1.00000,0.24242,0.07143,0.07143,0.14286,0.65576,1.69877,0.12186,0.14286
random_forest_probe_classifier,nominal_visible_fixture,3,14,0.85714,1.00000,0.24501,0.00000,0.07143,0.14286,0.67264,1.60899,0.12301,0.14286
random_forest_probe_classifier,nominal_visible_fixture,4,14,0.92857,1.00000,0.24444,0.07143,0.14286,0.07143,0.71699,1.68757,0.09045,0.07143
random_forest_probe_classifier,nominal_visible_fixture,5,14,0.85714,1.00000,0.24525,0.00000,0.00000,0.14286,0.65548,1.62672,0.13805,0.14286
random_forest_probe_classifier,nominal_visible_fixture,6,14,0.92857,1.00000,0.24361,0.00000,0.00000,0.07143,0.71707,1.59619,0.09041,0.07143
random_forest_probe_classifier,nominal_visible_fixture,7,14,0.85714,1.00000,0.24279,0.07143,0.00000,0.14286,0.67286,1.67715,0.12970,0.14286
random_forest_probe_classifier,slot_axis_shift,0,14,0.92857,1.00000,0.24794,0.07143,0.14286,0.07143,0.75092,1.72273,0.08839,0.07143
random_forest_probe_classifier,slot_axis_shift,1,14,0.85714,1.00000,0.24633,0.07143,0.00000,0.14286,0.70680,1.76403,0.13534,0.14286
random_forest_probe_classifier,slot_axis_shift,2,14,0.85714,1.00000,0.24738,0.00000,0.07143,0.14286,0.70669,1.69494,0.13808,0.14286
random_forest_probe_classifier,slot_axis_shift,3,14,0.85714,1.00000,0.24796,0.07143,0.07143,0.14286,0.70663,1.79719,0.12931,0.14286
random_forest_probe_classifier,slot_axis_shift,4,14,0.92857,1.00000,0.24730,0.07143,0.14286,0.07143,0.75099,1.71963,0.08966,0.07143
random_forest_probe_classifier,slot_axis_shift,5,14,0.85714,1.00000,0.24656,0.00000,0.00000,0.14286,0.70677,1.69413,0.13481,0.14286
random_forest_probe_classifier,slot_axis_shift,6,14,0.78571,1.00000,0.24705,0.07143,0.00000,0.21429,0.66244,1.77149,0.16157,0.21429
random_forest_probe_classifier,slot_axis_shift,7,14,0.85714,1.00000,0.24704,0.14286,0.07143,0.14286,0.70672,1.82587,0.13759,0.14286
robust_impedance_planner,adhesive_tether_fixture,0,14,0.85714,1.00000,0.33190,0.00000,0.00000,0.14286,0.61252,1.81649,0.13508,0.14286
robust_impedance_planner,adhesive_tether_fixture,1,14,0.85714,1.00000,0.33128,0.00000,0.00000,0.14286,0.62116,1.80671,0.13039,0.14286
robust_impedance_planner,adhesive_tether_fixture,2,14,0.85714,1.00000,0.33295,0.07143,0.07143,0.14286,0.62099,1.87511,0.10537,0.14286
robust_impedance_planner,adhesive_tether_fixture,3,14,0.78571,1.00000,0.32987,0.00000,0.00000,0.21429,0.56844,1.80960,0.16687,0.21429
robust_impedance_planner,adhesive_tether_fixture,4,14,0.85714,1.00000,0.32984,0.00000,0.00000,0.14286,0.62130,1.79076,0.12874,0.14286
robust_impedance_planner,adhesive_tether_fixture,5,14,0.71429,0.92857,0.36744,0.00000,0.00000,0.28571,0.52940,1.82409,0.15649,0.28571
robust_impedance_planner,adhesive_tether_fixture,6,14,0.71429,1.00000,0.33065,0.14286,0.07143,0.28571,0.52408,1.93375,0.15168,0.28571
robust_impedance_planner,adhesive_tether_fixture,7,14,0.85714,1.00000,0.33314,0.00000,0.00000,0.14286,0.62097,1.82724,0.12883,0.14286
robust_impedance_planner,combined_fixture_stress,0,14,0.71429,1.00000,0.33961,0.14286,0.00000,0.28571,0.54033,2.02657,0.20040,0.28571
robust_impedance_planner,combined_fixture_stress,1,14,0.92857,1.00000,0.33556,0.07143,0.14286,0.07143,0.69930,1.87637,0.12953,0.07143
robust_impedance_planner,combined_fixture_stress,2,14,0.85714,1.00000,0.33794,0.00000,0.14286,0.14286,0.66335,1.86514,0.14579,0.14286
robust_impedance_planner,combined_fixture_stress,3,14,0.71429,0.92857,0.37715,0.35714,0.07143,0.28571,0.53657,2.16766,0.28621,0.28571
robust_impedance_planner,combined_fixture_stress,4,14,0.92857,1.00000,0.33607,0.07143,0.00000,0.07143,0.69068,1.88510,0.13947,0.07143
robust_impedance_planner,combined_fixture_stress,5,14,0.64286,0.85714,0.41197,0.21429,0.14286,0.35714,0.49823,2.06531,0.19284,0.35714
robust_impedance_planner,combined_fixture_stress,6,14,0.71429,0.92857,0.37795,0.00000,0.07143,0.28571,0.53692,1.94464,0.26283,0.28571
robust_impedance_planner,combined_fixture_stress,7,14,0.71429,0.92857,0.37676,0.00000,0.14286,0.28571,0.55418,1.92365,0.21448,0.28571
robust_impedance_planner,hidden_clamp_hinge,0,14,1.00000,1.00000,0.33266,0.00000,0.00000,0.00000,0.78673,1.76386,0.07831,0.00000
robust_impedance_planner,hidden_clamp_hinge,1,14,0.78571,1.00000,0.32987,0.14286,0.07143,0.21429,0.63701,1.88559,0.17040,0.21429
robust_impedance_planner,hidden_clamp_hinge,2,14,0.85714,1.00000,0.33060,0.00000,0.00000,0.14286,0.69837,1.77220,0.13405,0.14286
robust_impedance_planner,hidden_clamp_hinge,3,14,0.85714,1.00000,0.33017,0.00000,0.00000,0.14286,0.69841,1.76746,0.12895,0.14286
robust_impedance_planner,hidden_clamp_hinge,4,14,1.00000,1.00000,0.33145,0.00000,0.00000,0.00000,0.78685,1.75053,0.08210,0.00000
robust_impedance_planner,hidden_clamp_hinge,5,14,0.85714,1.00000,0.32925,0.00000,0.00000,0.14286,0.69850,1.75731,0.12470,0.14286
robust_impedance_planner,hidden_clamp_hinge,6,14,0.92857,1.00000,0.32971,0.00000,0.07143,0.07143,0.74274,1.74679,0.12193,0.07143
robust_impedance_planner,hidden_clamp_hinge,7,14,0.85714,1.00000,0.32907,0.00000,0.00000,0.14286,0.69852,1.75524,0.14270,0.14286
robust_impedance_planner,nominal_visible_fixture,0,14,0.85714,1.00000,0.31964,0.00000,0.00000,0.14286,0.66518,1.66324,0.13595,0.14286
robust_impedance_planner,nominal_visible_fixture,1,14,0.92857,1.00000,0.31606,0.00000,0.00000,0.07143,0.70982,1.60822,0.09735,0.07143
robust_impedance_planner,nominal_visible_fixture,2,14,0.85714,1.00000,0.31802,0.00000,0.00000,0.14286,0.64820,1.65141,0.13818,0.14286
robust_impedance_planner,nominal_visible_fixture,3,14,0.85714,1.00000,0.31495,0.00000,0.00000,0.14286,0.66565,1.61144,0.12837,0.14286
robust_impedance_planner,nominal_visible_fixture,4,14,0.85714,1.00000,0.31896,0.00000,0.00000,0.14286,0.65668,1.65868,0.09027,0.14286
robust_impedance_planner,nominal_visible_fixture,5,14,0.85714,1.00000,0.31601,0.07143,0.07143,0.14286,0.64840,1.67919,0.09672,0.14286
robust_impedance_planner,nominal_visible_fixture,6,14,0.78571,1.00000,0.31520,0.00000,0.00000,0.21429,0.62134,1.62970,0.16047,0.21429
robust_impedance_planner,nominal_visible_fixture,7,14,0.78571,1.00000,0.31661,0.00000,0.00000,0.21429,0.62120,1.64523,0.16098,0.21429
robust_impedance_planner,slot_axis_shift,0,14,0.85714,1.00000,0.32323,0.00000,0.00000,0.14286,0.69910,1.69086,0.13662,0.14286
robust_impedance_planner,slot_axis_shift,1,14,0.71429,1.00000,0.32558,0.00000,0.00000,0.28571,0.61030,1.74780,0.20596,0.28571
robust_impedance_planner,slot_axis_shift,2,14,0.92857,1.00000,0.32384,0.00000,0.00000,0.07143,0.74333,1.68212,0.09820,0.07143
robust_impedance_planner,slot_axis_shift,3,14,0.71429,1.00000,0.32859,0.00000,0.00000,0.28571,0.61000,1.78101,0.20526,0.28571
robust_impedance_planner,slot_axis_shift,4,14,1.00000,1.00000,0.32295,0.00000,0.00000,0.00000,0.78770,1.65678,0.06247,0.00000
robust_impedance_planner,slot_axis_shift,5,14,0.85714,1.00000,0.32377,0.00000,0.00000,0.14286,0.69905,1.69683,0.12662,0.14286
robust_impedance_planner,slot_axis_shift,6,14,0.85714,1.00000,0.32485,0.00000,0.00000,0.14286,0.69894,1.70872,0.13768,0.14286
robust_impedance_planner,slot_axis_shift,7,14,0.85714,1.00000,0.32666,0.00000,0.00000,0.14286,0.69876,1.72866,0.13888,0.14286
visible_only_policy,adhesive_tether_fixture,0,14,0.21429,0.35714,0.61071,0.42857,0.28571,0.78571,0.25464,2.24174,0.08302,0.78571
visible_only_policy,adhesive_tether_fixture,1,14,0.42857,0.42857,0.56286,0.42857,0.50000,0.57143,0.35907,2.19844,0.06462,0.57143
visible_only_policy,adhesive_tether_fixture,2,14,0.28571,0.35714,0.61071,0.57143,0.28571,0.71429,0.29107,2.34058,0.05126,0.71429
visible_only_policy,adhesive_tether_fixture,3,14,0.50000,0.42857,0.56286,0.35714,0.28571,0.50000,0.39443,2.12050,0.10706,0.50000
visible_only_policy,adhesive_tether_fixture,4,14,0.35714,0.42857,0.56286,0.42857,0.42857,0.64286,0.35657,2.18341,0.17261,0.64286
visible_only_policy,adhesive_tether_fixture,5,14,0.21429,0.50000,0.51500,0.57143,0.28571,0.78571,0.24743,2.32278,0.15984,0.78571
visible_only_policy,adhesive_tether_fixture,6,14,0.28571,0.35714,0.61071,0.42857,0.42857,0.71429,0.30750,2.20956,0.05277,0.71429
visible_only_policy,adhesive_tether_fixture,7,14,0.28571,0.28571,0.65857,0.50000,0.42857,0.71429,0.29414,2.29163,0.19379,0.71429
visible_only_policy,combined_fixture_stress,0,14,0.21429,0.35714,0.61071,0.57143,0.42857,0.78571,0.24643,2.42943,0.08748,0.78571
visible_only_policy,combined_fixture_stress,1,14,0.21429,0.21429,0.70643,0.57143,0.42857,0.78571,0.26221,2.37935,0.02639,0.78571
visible_only_policy,combined_fixture_stress,2,14,0.00000,0.07143,0.80214,0.50000,0.28571,1.00000,0.10336,2.41114,0.03456,1.00000
visible_only_policy,combined_fixture_stress,3,14,0.28571,0.21429,0.70643,0.57143,0.64286,0.71429,0.29829,2.40106,0.09688,0.71429
visible_only_policy,combined_fixture_stress,4,14,0.28571,0.35714,0.61071,0.57143,0.28571,0.71429,0.30750,2.36921,0.06295,0.71429
visible_only_policy,combined_fixture_stress,5,14,0.14286,0.14286,0.75429,0.71429,0.50000,0.85714,0.20493,2.51796,0.01676,0.85714
visible_only_policy,combined_fixture_stress,6,14,0.14286,0.21429,0.70643,0.71429,0.42857,0.85714,0.21793,2.55628,0.04295,0.85714
visible_only_policy,combined_fixture_stress,7,14,0.14286,0.07143,0.80214,0.71429,0.42857,0.85714,0.20014,2.54757,0.07741,0.85714
visible_only_policy,hidden_clamp_hinge,0,14,0.21429,0.28571,0.65857,0.57143,0.21429,0.78571,0.25879,2.34864,0.04463,0.78571
visible_only_policy,hidden_clamp_hinge,1,14,0.21429,0.42857,0.56286,0.35714,0.21429,0.78571,0.26014,2.16749,0.11960,0.78571
visible_only_policy,hidden_clamp_hinge,2,14,0.35714,0.42857,0.56286,0.57143,0.28571,0.64286,0.35693,2.29170,0.05936,0.64286
visible_only_policy,hidden_clamp_hinge,3,14,0.35714,0.50000,0.51500,0.42857,0.50000,0.64286,0.36993,2.18243,0.10593,0.64286
visible_only_policy,hidden_clamp_hinge,4,14,0.35714,0.35714,0.61071,0.57143,0.28571,0.64286,0.34393,2.30556,0.04811,0.64286
visible_only_policy,hidden_clamp_hinge,5,14,0.28571,0.42857,0.56286,0.50000,0.14286,0.71429,0.31264,2.24236,0.09900,0.71429
visible_only_policy,hidden_clamp_hinge,6,14,0.35714,0.50000,0.51500,0.28571,0.42857,0.64286,0.36993,2.07727,0.09600,0.64286
visible_only_policy,hidden_clamp_hinge,7,14,0.14286,0.50000,0.51500,0.28571,0.21429,0.85714,0.23707,2.11674,0.16317,0.85714
visible_only_policy,nominal_visible_fixture,0,14,0.21429,0.42857,0.56286,0.28571,0.28571,0.78571,0.26800,2.00225,0.11855,0.78571
visible_only_policy,nominal_visible_fixture,1,14,0.50000,0.71429,0.37143,0.35714,0.21429,0.50000,0.44714,1.95015,0.14698,0.50000
visible_only_policy,nominal_visible_fixture,2,14,0.42857,0.64286,0.41929,0.28571,0.00000,0.57143,0.37271,1.94783,0.12987,0.57143
visible_only_policy,nominal_visible_fixture,3,14,0.57143,0.57143,0.46714,0.35714,0.07143,0.42857,0.48186,1.92577,0.06812,0.42857
visible_only_policy,nominal_visible_fixture,4,14,0.64286,0.78571,0.32357,0.21429,0.35714,0.35714,0.54907,1.84634,0.15229,0.35714
visible_only_policy,nominal_visible_fixture,5,14,0.57143,0.71429,0.37143,0.14286,0.07143,0.42857,0.49143,1.78413,0.13264,0.42857
visible_only_policy,nominal_visible_fixture,6,14,0.57143,0.71429,0.37143,0.35714,0.21429,0.42857,0.50000,1.92217,0.11663,0.42857
visible_only_policy,nominal_visible_fixture,7,14,0.57143,0.92857,0.22786,0.07143,0.07143,0.42857,0.49757,1.73850,0.21580,0.42857
visible_only_policy,slot_axis_shift,0,14,0.21429,0.21429,0.70643,0.64286,0.28571,0.78571,0.24579,2.29952,0.02361,0.78571
visible_only_policy,slot_axis_shift,1,14,0.50000,0.50000,0.51500,0.35714,0.21429,0.50000,0.45029,2.05380,0.05940,0.50000
visible_only_policy,slot_axis_shift,2,14,0.42857,0.50000,0.51500,0.42857,0.21429,0.57143,0.41421,2.09731,0.07700,0.57143
visible_only_policy,slot_axis_shift,3,14,0.35714,0.35714,0.61071,0.35714,0.35714,0.64286,0.36036,2.11839,0.12879,0.64286
visible_only_policy,slot_axis_shift,4,14,0.35714,0.35714,0.61071,0.35714,0.35714,0.64286,0.35214,2.05922,0.13001,0.64286
visible_only_policy,slot_axis_shift,5,14,0.42857,0.50000,0.51500,0.35714,0.14286,0.57143,0.37314,2.06090,0.08464,0.57143
visible_only_policy,slot_axis_shift,6,14,0.14286,0.64286,0.41929,0.28571,0.14286,0.85714,0.24664,2.06702,0.24722,0.85714
visible_only_policy,slot_axis_shift,7,14,0.28571,0.42857,0.56286,0.42857,0.21429,0.71429,0.32086,2.16092,0.09366,0.71429
